osm_type,id,categoria,lat,lon,name,sin_nombre
node,5217110374,comercio,4.6204464,-74.1114771,Paga Todo,False
node,5217110375,comercio,4.6204122,-74.1114281,Boutique,False
node,5217110379,comercio,4.6203354,-74.1113134,Cigarreria Tabacoyron,False
node,5217120366,comercio,4.6035883,-74.0936208,Diesel Repuestos,False
node,5217120367,comercio,4.6036271,-74.0936708,Nissan calle 6,False
node,5217120368,comercio,4.6037556,-74.0939247,Forros Peña,False
node,5217120371,comercio,4.6050351,-74.0953872,MadeCentro,False
node,5217120373,comercio,4.6059704,-74.0964375,Chevrolet Almacén Y Talleres El Norte,False
node,5217120375,comercio,4.6065148,-74.0970818,MotoKarros,False
node,5217141853,comercio,4.5759864,-74.1032186,Paga Todo,False
node,5217141854,comercio,4.5759766,-74.1031957,Gaudy Sport,False
node,5217141855,comercio,4.5760595,-74.1033582,Danipan Bakery and Cafeteria,False
node,5217141857,comercio,4.5767429,-74.1042496,Axelmatic Lavaseco,False
node,5217178013,comercio,4.6048911,-74.0915374,Yokohama,False
node,5217178014,comercio,4.6048712,-74.0915084,Saravela,False
node,5217178018,comercio,4.6048186,-74.0914516,Sport Wheel,False
node,5217178933,comercio,4.6045897,-74.0911051,Yokohama,False
node,5217178948,comercio,4.60435,-74.0907677,Hankook,False
node,5217213296,comercio,4.5972127,-74.0888249,Pintu Colorinn,False
node,5217213308,comercio,4.5972545,-74.0896976,Surtifruver De La 6A,False
node,5218231692,comercio,4.6200733,-74.1110051,San Rafael,False
node,5218231693,comercio,4.6200377,-74.1109722,Acuar,False
node,5218231701,comercio,4.6198132,-74.1106802,Cigarreria La Esperanza,False
node,5218231707,comercio,4.619666,-74.1105114,BM Olmos,False
node,5218231708,comercio,4.6196548,-74.1104832,Paga Todo,False
node,5218231715,comercio,4.6195437,-74.1103624,Variedades la Aebajona,False
node,5218234122,comercio,4.6193693,-74.1101454,Marcel-France,False
node,5218254278,comercio,4.6190877,-74.1097909,Pequera el Jordan,False
node,5218254283,comercio,4.618933,-74.1096173,Pollos Jacs,False
node,5218261395,comercio,4.5797236,-74.1073135,Servisalud Del Olaya Optica,False
node,5218261396,comercio,4.5799477,-74.1074214,Cafeteria La Negrita Desayunos Y Jogos Naturales,False
node,5218261397,comercio,4.5799742,-74.1074466,Ortopedico Emmanuel,False
node,5218261412,comercio,4.5804411,-74.1077214,San Sabastien,False
node,5218261415,comercio,4.5811197,-74.108075,Cigarreria Villa Luz,False
node,5218261416,comercio,4.5811648,-74.1080915,Ortopedicos,False
node,5218335810,comercio,4.5894345,-74.1093878,AKT Motors,False
node,5218335818,comercio,4.5902542,-74.1099347,Yamaha,False
node,5218340139,comercio,4.593891,-74.1123974,Plantino Motors,False
node,5218340168,comercio,4.5980227,-74.115564,Lavins,False
node,5218340173,comercio,4.5983144,-74.1158634,Tecni Muebles,False
node,5218340198,comercio,4.5999404,-74.1177048,Tessutt,False
node,5218356612,comercio,4.5816488,-74.1083616,Ortopedicos Columbia Sana,False
node,5218356614,comercio,4.5825053,-74.1088087,Ortopedicos,False
node,5218356615,comercio,4.5827794,-74.1089595,Univer Opticas,False
node,5218386268,comercio,4.6009957,-74.1191419,Mundo Infantil,False
node,5218386273,comercio,4.6010953,-74.1193139,Guimuebles,False
node,5218386278,comercio,4.6033885,-74.1211281,Jeans,False
node,5218386281,comercio,4.6034674,-74.1210986,Animals Center,False
node,5218386286,comercio,4.6038175,-74.1208311,Cambio de Aceite,False
node,5218386292,comercio,4.6051298,-74.1201621,Servi Dinamic,False
node,5218425810,comercio,4.5838917,-74.1381766,Paga Todo Para Todo!,False
node,5218498802,comercio,4.6055948,-74.1198077,Paga Todo,False
node,5218498807,comercio,4.6061279,-74.1195652,Gran Fruver,False
node,5218498810,comercio,4.6062002,-74.1195448,Coci Bańos,False
node,5218504126,comercio,4.6100841,-74.1173452,Natural,False
node,5218504127,comercio,4.613035,-74.1124607,New Woman spa,False
node,5218504138,comercio,4.6157623,-74.1145693,Pet Market,False
node,5218504143,comercio,4.6165048,-74.114264,Servi Freno,False
node,5218504151,comercio,4.6186465,-74.1131697,El Imperio,False
node,5218504157,comercio,4.6199865,-74.1123457,Power Full,False
node,5218535382,comercio,4.6153738,-74.1087431,Cigarrería La Isabellita,False
node,5218582555,comercio,4.584782,-74.1366186,Optica,False
node,5218613381,comercio,4.6201653,-74.1109505,Pańalera Mary,False
node,5218613384,comercio,4.6201191,-74.1108759,Papeleria o Net,False
node,5218613389,comercio,4.6200233,-74.110765,Corner Store,False
node,5218613394,comercio,4.6197449,-74.1104305,La Pelu,False
node,5218613399,comercio,4.6196178,-74.1102993,Ferretería Caball,False
node,5218613410,comercio,4.6193978,-74.1099232,Paga Todo,False
node,5218613413,comercio,4.6194825,-74.1099698,Floristería Rosita,False
node,5218613419,comercio,4.6192403,-74.1097434,Javiotal,False
node,5218613622,comercio,4.6191779,-74.1096825,Zapatoca,False
node,5218613625,comercio,4.6191307,-74.1096081,Almacenes champion papelería y cacharrería,False
node,5218613630,comercio,4.6189419,-74.1093278,Paga Todo,False
node,5218613638,comercio,4.6188008,-74.1091396,Sin registro,True
node,5218613643,comercio,4.6186614,-74.1089586,Paga Todo,False
node,5218613658,comercio,4.618148,-74.1084477,Papelería D'matias,False
node,5218613659,comercio,4.6180895,-74.1084221,Animal House,False
node,5218616959,comercio,4.5844729,-74.1091877,Lavaseco Garletti,False
node,5218616961,comercio,4.5845062,-74.1080366,WB Guayos & Zapatillas,False
node,5218616962,comercio,4.5845321,-74.1077547,Distripel JYE,False
node,5218616965,comercio,4.5845373,-74.1066571,Fruteria & Heladeria,False
node,5218641793,comercio,4.5848565,-74.1361178,La Barbería de W,False
node,5218701070,comercio,4.5897379,-74.1382516,Gabi,False
node,5218734810,comercio,4.5878672,-74.102828,Brios Leather,False
node,5218734816,comercio,4.5880101,-74.1029374,Paga Toda,False
node,5218734817,comercio,4.5879621,-74.1028904,Cinturones el Roble,False
node,5218736825,comercio,4.5881021,-74.1030167,Almar Peletería,False
node,5218736826,comercio,4.5883438,-74.1032439,Suelas Importadas,False
node,5218736831,comercio,4.588465,-74.1033531,Arte Kun Colombia,False
node,5218736834,comercio,4.5885053,-74.1033892,Suelas Servicios de,False
node,5218736840,comercio,4.5886555,-74.1035271,Texturas,False
node,5218736843,comercio,4.5887085,-74.1035796,Ferretería la Hormiga,False
node,5218736848,comercio,4.5887702,-74.103661,Plasticos Velplast,False
node,5218767977,comercio,4.6677044,-74.0565761,Lazo Barril De Oro,False
node,5218792858,comercio,4.5889912,-74.1038668,Comercializadora B.M.C,False
node,5218792867,comercio,4.5889036,-74.1042151,Termosuelas,False
node,5218792872,comercio,4.5888179,-74.1043155,Suelas Fenix,False
node,5218792877,comercio,4.5885439,-74.1045943,Caldas,False
node,5218792881,comercio,4.5886068,-74.1045289,Peleteria Casa,False
node,5218792885,comercio,4.5886589,-74.1044648,Suelas Elizcar,False
node,5218792889,comercio,4.5887755,-74.1043633,Multisuelas,False
node,5218792895,comercio,4.5878417,-74.1029913,Calzado Barbarella de Fabrica!,False
node,5218792897,comercio,4.5881179,-74.1032849,Fosteer,False
node,5218792898,comercio,4.5881578,-74.1033056,Bordados Milenium,False
node,5218792901,comercio,4.5882364,-74.1033896,Cambel,False
node,5218792907,comercio,4.5883691,-74.1035072,Jugos Nutrition,False
node,5218792912,comercio,4.5885996,-74.1037229,Iron Group,False
node,5218792915,comercio,4.5886679,-74.1037888,Macro Form Ltda.,False
node,5218792916,comercio,4.5886653,-74.103772,Cajas Rocky,False
node,5218792917,comercio,4.5887091,-74.1038315,Kopelle,False
node,5218793027,comercio,4.5887941,-74.1038896,Chanel Maquinaria,False
node,5218793028,comercio,4.5888881,-74.1039969,Milano,False
node,5218793030,comercio,4.5888263,-74.104099,Sin registro,True
node,5218793036,comercio,4.5885365,-74.1044375,Sin registro,True
node,5218793042,comercio,4.5886684,-74.1042973,Compumal,False
node,5218793046,comercio,4.5886095,-74.1043334,La 10 Peleteria,False
node,5218793048,comercio,4.5885753,-74.1043977,La Nueva,False
node,5218835964,comercio,4.5851882,-74.1343465,Ferreandamios J.V.,False
node,5218835970,comercio,4.5852696,-74.1336554,Ferresur,False
node,5218835976,comercio,4.5853496,-74.1332696,Paga Todo Para Todo!,False
node,5218872071,comercio,4.5884902,-74.1046539,Leather's,False
node,5218872077,comercio,4.5883718,-74.1047934,Textiles Suprim,False
node,5218872080,comercio,4.5883071,-74.1048542,Textiles Velez,False
node,5218872083,comercio,4.5882607,-74.1049096,Peleteria Piamonte,False
node,5218872089,comercio,4.5881612,-74.1050053,Pieles,False
node,5218872093,comercio,4.5880877,-74.1050524,Alaska Peleteria,False
node,5218872102,comercio,4.5879056,-74.1053052,La Oriental,False
node,5218872103,comercio,4.587928,-74.1052761,Suelas J.E,False
node,5218872108,comercio,4.5876155,-74.1055671,Gama de Suelas,False
node,5218872115,comercio,4.587535,-74.1056644,La Hebilla,False
node,5218872120,comercio,4.5873954,-74.1057979,Suelas Issa,False
node,5218872123,comercio,4.5873193,-74.1059027,Di Suelas,False
node,5218872130,comercio,4.5871018,-74.1061346,Suelsa Taurus,False
node,5218872135,comercio,4.5869989,-74.1062245,Piel-otas,False
node,5218872146,comercio,4.5867906,-74.1064536,Peleteria Roca,False
node,5218872153,comercio,4.5863235,-74.1069156,Serviteca Renovandos A&A,False
node,5218913948,comercio,4.6412343,-74.0697055,Fantasy World,False
node,5218914009,comercio,4.6340841,-74.0716596,Saco's,False
node,5218944528,comercio,4.5816333,-74.1377643,Paga Todo Para Todo!,False
node,5218944534,comercio,4.5838051,-74.1385366,Paga Todo Para Todo!,False
node,5218944540,comercio,4.5838504,-74.1384472,Foto Picasso,False
node,5218945964,comercio,4.5992993,-74.0950871,Ecofruver,False
node,5218945982,comercio,4.6051302,-74.0916184,Solrines,False
node,5218945985,comercio,4.6051069,-74.0915748,Hankook,False
node,5218945986,comercio,4.6050894,-74.0915476,W.J.,False
node,5218945989,comercio,4.6050594,-74.0915139,Llan Cars,False
node,5218945990,comercio,4.6050393,-74.0914827,Federal,False
node,5218945994,comercio,4.6050082,-74.0914561,Maxxis,False
node,5218945995,comercio,4.6049968,-74.0914414,Runway Enduro M/T,False
node,5218945996,comercio,4.6049872,-74.0914295,Hankook,False
node,5218968243,comercio,4.5851489,-74.1361343,Teller de Motos,False
node,5218970885,comercio,4.6045657,-74.0908181,General Tire,False
node,5218970886,comercio,4.6045402,-74.0907821,Impormovas,False
node,5218970898,comercio,4.6043293,-74.0904671,Amortirepuestos,False
node,5218970903,comercio,4.6042263,-74.0902983,The Tuning Car Audio,False
node,5218970904,comercio,4.6042083,-74.0902651,VJ,False
node,5218970905,comercio,4.6041885,-74.0902364,MM Autolujos,False
node,5219831624,comercio,4.6375766,-74.0740377,Ied palermo,False
node,5219931618,comercio,4.5881421,-74.1413058,Paga Todo Para Todo!,False
node,5219963651,comercio,4.6041561,-74.0902017,Flores Artificiales & Articulos Navideños,False
node,5219963652,comercio,4.6041357,-74.0901709,El Coquito,False
node,5219963656,comercio,4.6041077,-74.0901424,Rinautos R.H,False
node,5219963657,comercio,4.6040934,-74.0901156,Auto Lujos Revolution,False
node,5219963658,comercio,4.6040753,-74.0900836,Lujos Sina,False
node,5219963663,comercio,4.6039871,-74.0899568,Omniautos Parabrisas,False
node,5219963665,comercio,4.6039674,-74.0899136,Auto Line,False
node,5219963669,comercio,4.6039223,-74.0898496,American Barber,False
node,5219963672,comercio,4.6038894,-74.0898114,Ruiz Repuestos,False
node,5219963673,comercio,4.603868,-74.0897783,Inter-Cajas,False
node,5219963674,comercio,4.6038454,-74.0897424,Rines Jr,False
node,5219963675,comercio,4.603831,-74.0897175,Lujos & Accesorios,False
node,5219979485,comercio,4.6538298,-74.0607524,La Gran Pili,False
node,5219979490,comercio,4.653081,-74.0610849,Libros y Antiguedades,False
node,5219979491,comercio,4.6530468,-74.0611071,Cur Arte,False
node,5219979492,comercio,4.6530111,-74.0611263,Minimarket,False
node,5220057126,comercio,4.5864435,-74.106998,Tintas & Tintas,False
node,5220057136,comercio,4.5860526,-74.1067011,Screen de Colombia,False
node,5220063349,comercio,4.6420258,-74.0697219,Najos,False
node,5220063643,comercio,4.633604,-74.0719815,La Huerta,False
node,5220064833,comercio,4.6522597,-74.06151,Servicio Technico,False
node,5220064835,comercio,4.6520748,-74.0616441,Yeison Peluqueria,False
node,5220064836,comercio,4.6521156,-74.0616252,Street Store,False
node,5220064837,comercio,4.6518282,-74.06168,Tienda Naturista,False
node,5220064838,comercio,4.6518347,-74.0617275,Centro de Bellaza Broadway,False
node,5220101089,comercio,4.5881918,-74.104686,Dymaes JSV,False
node,5220101090,comercio,4.5881499,-74.1047334,La Oriental,False
node,5220101096,comercio,4.5876088,-74.1053818,Suelas Alejandro Sport,False
node,5220101101,comercio,4.5874822,-74.105522,Col Soles,False
node,5220101104,comercio,4.5874365,-74.1055806,Synthex,False
node,5220101109,comercio,4.5871922,-74.1058586,Curtidos Monterrey,False
node,5220101110,comercio,4.587124,-74.1059246,Inducal del Restrepo,False
node,5220101115,comercio,4.5870115,-74.1060377,Sin registro,True
node,5220101322,comercio,4.586826,-74.1062041,Mold Soles,False
node,5220101323,comercio,4.5867916,-74.1062411,Cordoban,False
node,5220136196,comercio,4.6078307,-74.0986547,Precision Diesel,False
node,5220136199,comercio,4.6099499,-74.1012407,Golden Dragon,False
node,5220136201,comercio,4.6136482,-74.1041231,Ferre Lugue,False
node,5220136202,comercio,4.6145753,-74.1045115,Rines & Llantas,False
node,5220136210,comercio,4.6164601,-74.1051146,Elideco,False
node,5220136213,comercio,4.6190275,-74.1037552,Ecolopor,False
node,5220136215,comercio,4.6194656,-74.1027024,Movientregas,False
node,5220192385,comercio,4.5838245,-74.1246732,Paga Todo Para Todo!,False
node,5220192390,comercio,4.5828802,-74.1282098,Paga Todo Para Todo!,False
node,5220205373,comercio,4.582796,-74.128582,Cigarrería,False
node,5220234399,comercio,4.6119181,-74.0770181,El Novillon J.P.,False
node,5220234404,comercio,4.6117894,-74.0771223,Lubricentro Santa Fe,False
node,5220234544,comercio,4.6118013,-74.0772694,Fruver Plaza J.P.,False
node,5220244124,comercio,4.5737618,-74.0934542,Centro Espiritual,False
node,5220257044,comercio,4.5826526,-74.1291624,Lavaseco Nico,False
node,5220313263,comercio,4.5826114,-74.1039228,Optica Optovisual,False
node,5220313270,comercio,4.5826868,-74.1040287,Vision Plus,False
node,5220313273,comercio,4.5823493,-74.1037413,Frutimar,False
node,5220313280,comercio,4.5818858,-74.1033647,Cigarreria La 22,False
node,5220313288,comercio,4.5821962,-74.1036109,Lamicentro Galufer,False
node,5220313290,comercio,4.5822881,-74.1037115,Super,False
node,5220313298,comercio,4.5817516,-74.1032468,Impresion Avisos,False
node,5220313304,comercio,4.5808789,-74.1037546,Mi Chanckito,False
node,5220327414,comercio,4.5806952,-74.1357021,Paga Todo Para Todo!,False
node,5220372239,comercio,4.5807185,-74.1041246,Cajas Automaticas,False
node,5220372244,comercio,4.5807727,-74.1039753,Tienda del Fiat,False
node,5220372251,comercio,4.5805666,-74.1044664,Justo & bueno,False
node,5220372261,comercio,4.580227,-74.1051059,Remates en General,False
node,5220372266,comercio,4.5801176,-74.1053368,Pavco,False
node,5220372271,comercio,4.579806,-74.1059801,La Fe,False
node,5220372300,comercio,4.5779314,-74.1379823,Pago Todo Para Todo!,False
node,5220406515,comercio,4.6183729,-74.0823237,El Pargo Platero,False
node,5220408032,comercio,4.617182,-74.0822415,Sin registro,True
node,5220408042,comercio,4.615907,-74.0803783,llamadas a Todo Operador,False
node,5220408051,comercio,4.6196104,-74.0807074,Electroaspiradoras Y Motores,False
node,5220408052,comercio,4.6195874,-74.0807434,Siemens Motorindustrial,False
node,5220422949,comercio,4.6209869,-74.0798996,Pastereria Malu,False
node,5220449347,comercio,4.5794409,-74.1083819,Gold-man,False
node,5220504802,comercio,4.5779839,-74.109509,Diseños Mobiliarios,False
node,5220504928,comercio,4.579249,-74.1080984,Motoservicio,False
node,5220504932,comercio,4.5791811,-74.1080968,Servicio Tecnico Celular,False
node,5220540629,comercio,4.6025388,-74.0819355,Ferretería M.E.M.,False
node,5220540630,comercio,4.602602,-74.0820146,Agroveterinaria Del Centro H.V,False
node,5220540631,comercio,4.6026648,-74.0821052,Exiagrícola JD,False
node,5220540632,comercio,4.6026901,-74.0821427,Agrocentro,False
node,5220540635,comercio,4.6027462,-74.0822203,Ferretería,False
node,5220540638,comercio,4.6030237,-74.0826281,Ferrecentro,False
node,5220540639,comercio,4.6030412,-74.0826539,Mono Tools,False
node,5220540640,comercio,4.6030628,-74.0826823,El Dorado Market,False
node,5220540655,comercio,4.6033626,-74.0831483,Ferretería El Gordo Plus,False
node,5220540659,comercio,4.603472,-74.0832973,Polimanilas,False
node,5220540660,comercio,4.6035071,-74.0833488,Ferretería Max Tools,False
node,5220540665,comercio,4.6038383,-74.0838511,Deposito Santandereano,False
node,5220540670,comercio,4.6043901,-74.0836734,Aseo Diamante,False
node,5220540673,comercio,4.6044363,-74.0836426,Angie Trading Foods,False
node,5220541076,comercio,4.6177266,-74.0816982,Almacen Natalia,False
node,5220541090,comercio,4.6184499,-74.0822188,La Gran Danny,False
node,5220541096,comercio,4.6203701,-74.081193,Panadería City Pan,False
node,5220541128,comercio,4.6225255,-74.0796359,Panadería L.M.,False
node,5220541138,comercio,4.6206717,-74.07876,Maquinaria Hurtado,False
node,5220541144,comercio,4.6205602,-74.0789189,Quimicos GMR S.A.S,False
node,5220554234,comercio,4.6175041,-74.0811589,Tienda El Esquinazo,False
node,5220565512,comercio,4.5743657,-74.1011101,Cigarreria a Cafateria Los Arraynes,False
node,5220565518,comercio,4.5746221,-74.1014382,Cigarreria y Cafteria El Contry Sur,False
node,5220575774,comercio,4.6075065,-74.0779758,JG Motos,False
node,5220575798,comercio,4.6042223,-74.077224,Comercializadora EM Electricos,False
node,5220575799,comercio,4.6041989,-74.0771872,Industrial De Contactores y Cables LTDA,False
node,5220575804,comercio,4.6042132,-74.0768567,Illumination,False
node,5220575811,comercio,4.6045139,-74.0765908,Luces Eléctricas,False
node,5220575815,comercio,4.6045859,-74.0765438,Electrotableros GM LTDA.,False
node,5220576722,comercio,4.6061484,-74.0763552,Canaverales,False
node,5220576727,comercio,4.6067897,-74.0773148,Paga Todo,False
node,5220576760,comercio,4.6060296,-74.0806826,Cigarreria Jr,False
node,5220581028,comercio,4.6043997,-74.0828382,Amaya Iluminaciones Ltda,False
node,5220581033,comercio,4.6041944,-74.0824984,Taller Rojo Arquitecture,False
node,5220581039,comercio,4.6040985,-74.082352,Ferretería LA12,False
node,5220581061,comercio,4.6036107,-74.0815995,Ferremetalicas Colombia,False
node,5220581069,comercio,4.6034486,-74.0813508,Electric LED,False
node,5220581077,comercio,4.6032957,-74.0810785,Schlage,False
node,5220581078,comercio,4.6032838,-74.0810702,Segurex Locks,False
node,5220581079,comercio,4.6032755,-74.0810601,Von Duprin,False
node,5220581083,comercio,4.6032297,-74.0809985,Ferretería El Triunfo,False
node,5220581093,comercio,4.6017728,-74.0824741,Fabrica,False
node,5220590391,comercio,4.6017938,-74.082453,Herber,False
node,5220590392,comercio,4.6018297,-74.0824236,Blessed,False
node,5220590393,comercio,4.6018593,-74.0823935,Golden House,False
node,5220590398,comercio,4.6027353,-74.0816772,Ryacol Bogota,False
node,5220590399,comercio,4.6027942,-74.0816289,Ferretería,False
node,5220591687,comercio,4.6016007,-74.0845761,Auto Partes,False
node,5220591695,comercio,4.6019085,-74.0849608,Lujos La Novena,False
node,5220591696,comercio,4.601952,-74.0850081,Hecsolujos,False
node,5220597305,comercio,4.6035213,-74.0880513,B.B. Toys,False
node,5220608146,comercio,4.60406,-74.083788,Papeles & Papeles LG,False
node,5221789989,comercio,4.5762442,-74.1036536,Autoservicio El Sol,False
node,5221851270,comercio,4.5771233,-74.1047246,Panadería San Miguel,False
node,5221881833,comercio,4.6038607,-74.0822902,Coacero JVC,False
node,5221881842,comercio,4.6035671,-74.0817522,Estrella,False
node,5221881853,comercio,4.6030791,-74.0810566,Ferretería Escuadra,False
node,5221881888,comercio,4.6030041,-74.0813478,Maxsufer,False
node,5221881889,comercio,4.6030655,-74.0812992,Yale,False
node,5221882649,comercio,4.6879529,-74.05651,Jaamsa,False
node,5221882659,comercio,4.6982025,-74.0547796,Renault,False
node,5221882673,comercio,4.6979311,-74.0503896,LAV,False
node,5221882687,comercio,4.6911481,-74.0514369,Hyundai,False
node,5221882693,comercio,4.6915284,-74.0509212,Autocity,False
node,5221882698,comercio,4.6921202,-74.0508329,Kare,False
node,5221911166,comercio,4.5784101,-74.1063422,Panadería y Pasteleria Amarelos,False
node,5221971670,comercio,4.6009694,-74.0839352,Latas y Lujos el Progreso,False
node,5221971672,comercio,4.6007727,-74.0840744,Valero Center Repuestos,False
node,5221971673,comercio,4.6008103,-74.0840472,Radiadores,False
node,5221971674,comercio,4.6008363,-74.0840288,Baterías Jota - Jota,False
node,5221971683,comercio,4.6005234,-74.0842694,La Nueva Casa del Arranque,False
node,5222019399,comercio,4.5506204,-74.0999806,Paga Todo,False
node,5222019416,comercio,4.5557556,-74.0996477,Paga Todo,False
node,5222020776,comercio,4.6000879,-74.0845921,Rodacap Rodamientos,False
node,5222020783,comercio,4.6000277,-74.0846323,La Desvarada,False
node,5222020785,comercio,4.5999817,-74.084661,S.J. Diesel,False
node,5222020786,comercio,4.5999504,-74.0846827,Surti Motores,False
node,5222020792,comercio,4.5999241,-74.0847,Supermercado,False
node,5222020793,comercio,4.599903,-74.0847147,Rodamientos - Retenedores,False
node,5222020794,comercio,4.5998872,-74.0847241,Sastería,False
node,5222020799,comercio,4.599785,-74.0847876,Mundial de Cajas W.A.,False
node,5222020800,comercio,4.5997628,-74.084801,Repuestos en General,False
node,5222020804,comercio,4.5997284,-74.0848262,Turbo Respuestos Diesel,False
node,5222020810,comercio,4.59967,-74.0848672,Todo Arranques,False
node,5222022502,comercio,4.603902,-74.0885314,VO5,False
node,5222023321,comercio,4.6056366,-74.0904752,One & Only,False
node,5222023326,comercio,4.6058324,-74.0907731,Juegos Y Jugue Es,False
node,5222023327,comercio,4.6059124,-74.0908517,Tienda de cobijas,False
node,5222040882,comercio,4.5836997,-74.109507,Vida Ortopedicos,False
node,5222054381,comercio,4.5506014,-74.0997184,Sara,False
node,5222054386,comercio,4.5502493,-74.1003774,La yuliana,False
node,5222054391,comercio,4.5562646,-74.0997178,Mercasur,False
node,5222060787,comercio,4.6001582,-74.0887615,"Carpas, Forros y Tapicería",False
node,5222060788,comercio,4.6002451,-74.0888824,Mer,False
node,5222083506,comercio,4.6019567,-74.0912629,Casa Caterpillar,False
node,5222083515,comercio,4.6021368,-74.0915636,Sin registro,True
node,5222084547,comercio,4.5845352,-74.1067589,Imagen Spa,False
node,5222099699,comercio,4.6027048,-74.0923798,Lard,False
node,5222099700,comercio,4.6026909,-74.0923432,Maxitractor,False
node,5222099710,comercio,4.6036833,-74.0937557,Carcromo,False
node,5222104512,comercio,4.5989236,-74.0854449,Centro Repuestos Chevrolet Sas.,False
node,5222104721,comercio,4.5985506,-74.085772,Mangueras y Acoples,False
node,5222104726,comercio,4.598604,-74.08591,Minimercado Frutas y Verduras,False
node,5222104731,comercio,4.5986962,-74.0860415,El Rincón de Juanka,False
node,5222104755,comercio,4.5992437,-74.0868105,Soportes y Tornillos,False
node,5222104760,comercio,4.5992815,-74.0868649,Laboratorio Diesel,False
node,5222104765,comercio,4.5993409,-74.0869488,Panadería y Cafeteria,False
node,5222139476,comercio,4.6060389,-74.0910206,Cover House,False
node,5222139479,comercio,4.605989,-74.0909588,Stephany,False
node,5222139481,comercio,4.6061175,-74.0909843,Fussion,False
node,5222139486,comercio,4.606212,-74.0909119,La Sabana,False
node,5222139490,comercio,4.6062459,-74.0908885,Napoles,False
node,5222139491,comercio,4.6062714,-74.0908725,Johan's Moda Actual,False
node,5222139494,comercio,4.6062948,-74.0908469,Jogus,False
node,5222139495,comercio,4.606316,-74.0908331,Bendito,False
node,5222139500,comercio,4.6065092,-74.0907181,La Mejor,False
node,5222139512,comercio,4.606592,-74.0900929,El Coquito,False
node,5222139517,comercio,4.6065071,-74.0899533,Almacen y Taller Serviequipos,False
node,5222140423,comercio,4.606385,-74.0897616,Stephany,False
node,5222140424,comercio,4.6064253,-74.0898063,Azaleia,False
node,5222148904,comercio,4.5538907,-74.091952,La Estación de la Moda Fashion,False
node,5222148910,comercio,4.5537205,-74.0919568,Batri,False
node,5222148915,comercio,4.5530239,-74.0919462,Diane & Geordi,False
node,5222149021,comercio,4.5528239,-74.0919241,John,False
node,5222149022,comercio,4.552798,-74.0919246,Magaly Sport,False
node,5222149027,comercio,4.5526547,-74.0919049,Sabrosuras & Arte,False
node,5222149035,comercio,4.5524646,-74.0919162,La Juguetería,False
node,5222149041,comercio,4.5523332,-74.0918956,Claro,False
node,5222160325,comercio,4.5753023,-74.0921667,Sin registro,True
node,5222161267,comercio,4.6054454,-74.0882034,Bélu,False
node,5222163878,comercio,4.5942975,-74.0951198,Mecánica Automotriz HM,False
node,5222163892,comercio,4.595073,-74.0924609,Donde Andrés,False
node,5222163899,comercio,4.5950406,-74.0922266,Súper Tienda el parque,False
node,5222163904,comercio,4.5947304,-74.0919067,Cafetería y Algo Mas,False
node,5222163909,comercio,4.5945445,-74.0913485,Papelería,False
node,5222200879,comercio,4.5520998,-74.0918908,Extreme,False
node,5222200884,comercio,4.5520329,-74.0919052,Feria Escolar,False
node,5222200891,comercio,4.5517904,-74.0919659,Paga Todo,False
node,5222200895,comercio,4.5518814,-74.0919335,Quiet Love,False
node,5222200896,comercio,4.5518606,-74.0919415,Codensa,False
node,5222200903,comercio,4.5515231,-74.0921241,Bryan's,False
node,5222200919,comercio,4.5505542,-74.0924622,Maxi Audio,False
node,5222201022,comercio,4.5504655,-74.0924881,Los Pica Piedra,False
node,5222202250,comercio,4.6050801,-74.0876362,Sabanas y Cubrellechos,False
node,5222202270,comercio,4.6048449,-74.0874937,Distrimundo Airfermy,False
node,5222202271,comercio,4.6048067,-74.0875186,Fitness,False
node,5222228556,comercio,4.5742069,-74.0933399,Creaciones Memo's,False
node,5222228574,comercio,4.5738967,-74.0935278,Paga Todo,False
node,5222235802,comercio,4.5492191,-74.0926461,La Victoria,False
node,5222235803,comercio,4.5492748,-74.0926509,Cotton T'Shirt,False
node,5222247543,comercio,4.604108,-74.0880334,Sanandresito San Jose,False
node,5222247556,comercio,4.6029397,-74.0888786,Macro Repuestos,False
node,5222247574,comercio,4.6034448,-74.0903055,Rines MR,False
node,5222247579,comercio,4.6040908,-74.0899113,Car-Shop,False
node,5222279361,comercio,4.604282,-74.0897907,Star Divina,False
node,5222279362,comercio,4.604343,-74.0897506,Cuatrimotos La 8,False
node,5222279371,comercio,4.6045123,-74.0896309,Tropitiendas,False
node,5222279394,comercio,4.6068765,-74.0868209,Las Paisas,False
node,5222300882,comercio,4.5504124,-74.0989147,Vidrieria San Martin,False
node,5222300897,comercio,4.5536696,-74.0918297,óptica Makro,False
node,5222300902,comercio,4.5534136,-74.0918273,Paga Todo,False
node,5222300912,comercio,4.5530718,-74.091806,Calzado Extremo,False
node,5222300917,comercio,4.5529078,-74.0918047,Sur Oriental,False
node,5222300918,comercio,4.5529797,-74.091807,Joyeria,False
node,5222328062,comercio,4.5729166,-74.0944915,Villalobos,False
node,5222328063,comercio,4.5729593,-74.0944452,Miscelánea and Karen Stationery,False
node,5222328066,comercio,4.572994,-74.0944045,Confecciones Rik DS,False
node,5222328069,comercio,4.5730404,-74.0943435,D'Jazmine,False
node,5222328070,comercio,4.572305,-74.0951112,Surti Aristi,False
node,5222328071,comercio,4.5721716,-74.0952885,Justo & Bueno,False
